RunningID,Ra,Dec,X,Y,Flux1,dFlux1,Flux2,dFlux2,Flux3,dFlux3,Class,Mag1,dMag1,Mag2,dMag2,Mag3,dMag3,StarID
559148.0,9316.32,8345.22,13282.4,295.144,20319.5,428.458,27052.8,617.332,4.71889,-0.519952,-1.0,15.5125,0.024126,15.4799,0.022894,15.4342,0.024776,300125
558764.0,5510.12,8339.04,17176.7,299.298,24648.9,433.501,31227.0,620.996,4.71257,-0.516866,-1.0,15.2333,0.0189186,15.2702,0.0190949,15.2785,0.0215916,300126
559373.0,5507.98,8347.16,7945.76,296.309,11730.6,430.531,15553.8,618.439,4.71257,-0.516852,-2.0,16.0703,0.0404889,16.0764,0.0398484,16.0352,0.0431703,300127
559144.0,11455.6,8346.5,4360.56,298.214,6633.34,434.609,8189.83,626.16,4.72245,-0.521682,-1.0,16.7218,0.0742525,16.6954,0.0711365,16.7316,0.0830112,300128
559275.0,8045.41,8348.13,3839.04,296.38,5687.04,429.564,6950.68,616.504,4.71678,-0.518916,-1.0,16.8601,0.0838209,16.8625,0.0820102,16.9097,0.0963018,300129
559155.0,10416.7,8345.16,14785.7,296.862,22156.5,431.886,28379.6,624.928,4.72072,-0.520844,-1.0,15.3961,0.021799,15.386,0.0211638,15.3823,0.0239083,300130
559230.0,9564.22,8345.67,9625.12,294.224,14536.4,427.4,18614.7,616.116,4.7193,-0.520153,-1.0,15.8622,0.0331892,15.8436,0.031923,15.8401,0.0359362,300131
557437.0,1405.37,8299.14,27463.8,296.738,42939.1,428.558,60123.8,616.495,4.70574,-0.513566,1.0,14.7238,0.0117311,14.6676,0.0108363,14.5672,0.0111329,300132
556450.0,1374.4,8289.58,48126.7,303.231,74429.4,435.628,95105.6,622.115,4.70568,-0.513554,-1.0,14.1147,0.00684091,14.0704,0.00635473,14.0693,0.00710216,300133
556451.0,1386.02,8298.76,156118.0,335.233,225458.0,468.143,287218.0,652.161,4.70571,-0.513551,-1.0,12.837,0.00233141,12.867,0.00225444,12.8693,0.0024653,300134
557435.0,1394.2,8315.52,27291.8,296.654,40699.2,428.017,51664.1,615.096,4.70574,-0.513533,-1.0,14.7306,0.0118017,14.7257,0.0114183,14.7318,0.0129265,300135
558784.0,1404.14,8332.35,150368.0,333.556,227330.0,468.48,291806.0,652.82,4.70577,-0.513517,-1.0,12.8778,0.00240847,12.8581,0.00223749,12.852,0.00242899,300136
558197.0,1422.59,8328.29,8013.64,290.421,11767.7,421.368,14233.2,608.984,4.7058,-0.513538,-2.0,16.0611,0.0393481,16.073,0.0388774,16.1315,0.0464545,300137
558123.0,1415.1,8329.3,7762.83,290.205,11250.8,421.11,13832.1,608.807,4.70579,-0.513531,-1.0,16.0956,0.0405893,16.1217,0.0406384,16.1626,0.047788,300138
558681.0,1389.64,8337.83,15561.8,292.896,23471.7,424.091,29934.1,611.575,4.70575,-0.513497,-1.0,15.3405,0.0204352,15.3234,0.0196174,15.3244,0.0221824,300139
559417.0,1397.1,8346.01,10925.3,291.447,16218.7,422.478,21927.6,610.312,4.70577,-0.513492,-2.0,15.7246,0.0289636,15.7247,0.0282822,15.6623,0.0302194,300140
557433.0,1397.1,8305.8,10744.3,291.308,18114.4,422.83,27163.6,611.096,4.70574,-0.51355,1.0,15.7427,0.0294375,15.6047,0.0253435,15.4298,0.0244257,300141
557431.0,1413.83,8286.59,12975.9,292.058,19027.9,423.069,23802.0,610.572,4.70575,-0.513591,-1.0,15.5378,0.0244375,15.5512,0.0241405,15.5732,0.0278516,300142
557432.0,1406.96,8289.4,26927.2,296.647,39620.2,427.888,50527.2,615.011,4.70574,-0.513581,-1.0,14.7452,0.0119612,14.7549,0.0117257,14.756,0.0132155,300143
558785.0,1392.42,8328.79,26802.0,296.449,40396.6,427.899,52251.7,615.154,4.70575,-0.513513,-1.0,14.7502,0.0120091,14.7339,0.0115007,14.7195,0.0127823,300144
