RunningID,Ra,Dec,X,Y,Flux1,dFlux1,Flux2,dFlux2,Flux3,dFlux3,Class,Mag1,dMag1,Mag2,dMag2,Mag3,dMag3,StarID
460826.0,3940.5,8318.64,8674.9,225.066,13636.4,320.668,18043.4,456.012,4.70994,-0.515596,-1.0,16.7306,0.028169,16.7288,0.0255319,16.7722,0.02744,300087
461466.0,3925.73,8323.2,31429.8,234.533,55790.2,332.941,88642.6,470.579,4.70992,-0.515578,1.0,15.3329,0.00810193,15.1991,0.00647941,15.0438,0.00576389,300088
461743.0,3900.97,8331.35,114421.0,267.422,179578.0,368.459,248424.0,503.948,4.70989,-0.515546,-1.0,13.93,0.00253756,13.9299,0.00222773,13.925,0.0022025,300089
461467.0,3916.01,8330.98,5663.21,223.289,8676.77,318.375,12197.8,453.789,4.70991,-0.515559,-1.0,17.1936,0.0428087,17.2196,0.0398388,17.1973,0.0403923,300090
461847.0,1306.64,8338.89,3343.86,226.751,5584.62,323.143,8145.18,459.522,4.70561,-0.51341,1.0,17.7656,0.0736253,17.698,0.0628243,17.6357,0.0612536,300091
461810.0,1364.17,8337.62,6770.07,228.286,10564.7,324.718,14379.7,460.906,4.70571,-0.513459,-1.0,16.9998,0.0366111,17.0059,0.0333713,17.0186,0.0348007,300092
461871.0,153.668,8338.94,5418.43,223.847,8379.99,320.194,11214.3,457.171,4.70371,-0.512463,-1.0,17.2416,0.0448543,17.2574,0.0414854,17.2885,0.0442623,300093
461922.0,680.742,8340.18,2407.52,222.51,3765.68,318.745,5166.28,455.832,4.70458,-0.512894,1.0,18.1223,0.100347,18.1259,0.0919022,18.13,0.0957971,300094
461713.0,8237.82,8293.19,34093.1,239.73,53555.9,337.743,73893.5,473.771,4.71704,-0.519136,-1.0,15.2446,0.00763451,15.2435,0.00684707,15.2414,0.00696125,300095
461714.0,8237.49,8324.07,189823.0,298.354,302178.0,406.084,422987.0,544.358,4.71707,-0.519091,-1.0,13.3804,0.0017065,13.3649,0.00145908,13.3471,0.00139728,300096
461766.0,8215.77,8332.75,78356.4,257.745,123534.0,358.294,171291.0,494.475,4.71704,-0.519061,-1.0,14.3411,0.00357142,14.3361,0.00314905,14.3286,0.00313427,300097
461716.0,8252.71,8327.36,7849.97,228.377,12665.2,325.145,17845.6,461.461,4.7171,-0.519099,-1.0,16.8391,0.0315872,16.809,0.0278735,16.7841,0.0280756,300098
461717.0,8238.62,8311.21,57855.8,249.571,92189.9,349.259,128705.0,485.564,4.71706,-0.51911,-1.0,14.6704,0.00468353,14.6538,0.00411329,14.639,0.00409616,300099
461767.0,8214.64,8324.69,15840.8,231.866,25673.2,329.129,36541.1,465.472,4.71703,-0.519071,-1.0,16.0768,0.0158923,16.0418,0.0139192,16.006,0.0138305,300100
461718.0,8246.8,8319.83,83564.4,259.797,130784.0,360.385,182815.0,496.914,4.71708,-0.519105,-1.0,14.2712,0.0033755,14.2741,0.00299183,14.2579,0.00295118,300101
461825.0,11864.9,8334.34,20535.7,228.507,33576.4,325.295,50594.4,463.407,4.72311,-0.522016,1.0,15.795,0.0120813,15.7504,0.0105189,15.6527,0.00994455,300102
461827.0,10893.2,8337.91,3458.16,227.985,5488.15,324.718,7926.65,461.954,4.72149,-0.521225,1.0,17.7292,0.0715792,17.717,0.0642401,17.6652,0.0632754,300103
461815.0,9212.79,8337.2,11576.5,223.919,18069.1,320.637,24943.0,458.395,4.7187,-0.519864,-2.0,16.4173,0.0210009,16.4232,0.0192665,16.4206,0.0199534,300104
