n,YJ,JH
895,0.3553,1.5241
896,-0.0839999999999996,1.5566
897,-0.0920000000000023,1.4792
898,-0.354799999999997,1.2721
899,-0.136699999999998,1.5091
900,-0.155200000000001,1.4994
901,-0.0230999999999995,1.5843
902,-0.0718999999999994,1.4327
903,-0.4465,1.0542
904,-0.4056,1.3925
905,-0.0745000000000005,1.2721
906,-0.0937000000000019,1.3415
907,0.0121000000000002,1.3866
908,0.0216999999999992,1.4994
909,-0.078400000000002,1.5196
910,0.1776,1.1672
911,-0.0137,1.4929
912,0.0838000000000001,1.5285
913,0.145200000000001,1.2977
914,-0.0749999999999993,1.2655
915,0.0377999999999989,1.4924
916,-0.207599999999999,1.2161
917,-0.477,0.6065
918,0.00959999999999894,1.3856
919,-0.180199999999999,1.0822
920,0.134600000000002,1.6181
921,-0.0899999999999999,1.5311
922,-0.0548000000000002,1.4651
923,0.0234000000000005,1.6257
924,-0.00999999999999979,1.8867
925,-0.3217,1.786
926,0.00400000000000134,1.5141
927,-0.0609000000000002,1.6031
928,-0.00309999999999988,1.5762
929,-0.360699999999998,1.1934
930,-0.0853999999999999,1.5422
931,0.0305,1.6159
932,-0.0665000000000013,1.5115
933,0.00200000000000244,1.5902
934,-0.377300000000002,1.7901
935,0.0506000000000029,1.6122
936,-0.253599999999999,1.4509
937,-0.2012,1.3346
938,-0.3392,1.1641
939,-0.137899999999998,1.5352
940,-0.0888000000000009,1.4301
941,-0.0846,1.5281
942,0.261200000000002,1.0938
943,-0.0151000000000003,1.703
944,-0.0728000000000009,1.5589
945,0.351199999999999,0.0606000000000009
946,-0.00720000000000098,1.6269
947,0.380800000000001,0.491499999999998
948,-0.0128999999999984,1.5629
949,-0.0678000000000019,1.5023
950,0.0991,2.2776
951,0.0345000000000013,1.763
952,-0.0700000000000003,1.6219
953,-0.0498999999999974,1.6174
954,0.0305,1.6801
955,-1.6669,3.2036
956,0.0104000000000006,1.6767
957,0.0167000000000002,1.6364
958,-0.0846000000000018,1.5075
959,-0.0809999999999995,1.5104
960,-0.0977999999999994,1.5497
961,-0.0885000000000016,1.6659
962,-0.1219,1.6248
963,-0.1189,1.561
964,-0.0565999999999995,1.3596
965,-0.1889,1.4964
966,-0.182699999999999,1.3951
967,-0.295200000000001,1.1936
968,-0.236799999999999,1.5813
969,-0.1325,1.3864
970,-0.589599999999999,0.5082
971,-0.093399999999999,1.5057
972,-0.2807,1.2837
973,-0.102399999999999,1.456
974,-0.0248000000000008,1.6096
975,-0.4377,1.1949
976,-0.0649000000000015,1.5762
977,-0.113399999999999,1.4935
978,-0.172600000000003,1.4007
979,0.1831,1.041
980,-0.0670999999999999,1.1341
981,0.120799999999999,1.2742
982,0.0309000000000026,1.4932
983,0.186199999999999,1.4257
984,-0.155799999999999,1.4622
985,-0.3246,1.266
986,-0.00770000000000337,1.7172
987,-0.239799999999999,1.4452
988,-0.214600000000001,1.2837
989,0.2919,0.2081
990,-0.00810000000000066,1.5647
991,-0.0614000000000026,1.5717
992,-0.0301000000000009,1.6245
993,-0.0105000000000004,1.5948
994,-0.0330000000000013,1.7295
995,-0.4345,1.1634
996,-0.2241,1.4431
997,0.0241000000000007,1.7032
998,-0.0661999999999985,1.3823
999,0.0738000000000021,1.5914
1000,-0.0128000000000021,1.3611
1001,0.0839999999999996,1.6805
1002,0.0455999999999968,1.6379
1003,0.0805000000000007,1.6576
1004,-0.1203,1.333
1005,0.114100000000001,1.6335
1006,-0.0381,1.4164
1007,0.0156000000000027,1.6721
1008,-0.0233000000000025,1.6689
1009,-0.0529000000000011,1.7862
1010,-0.183299999999999,1.4813
1011,-0.6843,1.8272
1012,0.1127,1.4249
1013,-0.0492000000000008,1.2617
1014,-0.186899999999998,1.2708
1015,-0.0875000000000021,1.7845
1016,-0.0520000000000032,1.5612
1017,-0.140999999999998,1.4628
1018,-0.0833000000000013,1.5518
1019,-0.291599999999999,1.3128
1020,-0.0826999999999991,1.5737
1021,-0.175800000000001,1.4884
1022,-0.149899999999999,1.565
1023,-0.00309999999999988,1.4032
1024,0.302899999999999,1.1445
1025,-0.0157999999999987,1.6552
1026,0.1183,1.7479
1027,-0.0129000000000001,0.7837
1028,-0.181799999999999,1.4037
1029,-0.244899999999998,1.4544
1030,0.3642,1.5259
1031,-0.0460999999999991,1.4503
1032,-0.293499999999998,1.1114
1033,-0.448599999999999,1.0955
1034,0.1188,1.4853
1035,-0.587899999999999,0.187900000000001
1036,-0.2026,1.3677
1037,-0.0622000000000007,1.4392
1038,-0.104500000000002,1.3758
1039,-0.159000000000001,1.3888
1040,-0.1777,1.4844
1041,-0.1568,1.4694
1042,-0.1442,1.3974
1043,-0.3017,1.2256
1044,-0.136199999999999,1.6568
1045,0.152999999999999,1.7512
1046,-0.0602000000000018,1.5423
1047,0.00600000000000023,1.4794
1048,-0.2683,1.483
1049,-0.052500000000002,1.3499
1050,0.4573,1.4574
1051,-0.0823999999999998,1.4095
1052,-0.098399999999998,1.411
1053,0.1555,1.6303
1054,-0.148900000000001,1.3391
1055,0.0884999999999998,1.6557
1056,-0.0299000000000014,1.6138
1057,-0.0731999999999999,1.4584
1058,-0.2393,1.645
1059,-0.163999999999998,1.4634
1060,-0.0690000000000008,1.5692
1061,-0.0939000000000014,1.5301
1062,-0.175800000000002,1.5753
1063,-0.0328999999999997,1.6442
1064,-0.0198,1.4774
1065,-0.0645999999999987,1.4506
1066,-0.1524,1.4868
1067,-0.214500000000001,1.4362
1068,1.0703,1.492
1069,0.9999,1.3874
1070,-0.812799999999999,-2.6587
1071,0.0258000000000003,1.5668
1072,0.1477,1.4904
1073,-0.373899999999999,1.1589
1074,0.1999,1.4053
1075,0.00799999999999912,1.4427
1076,0.196099999999999,1.5264
1077,-0.3263,1.5168
1078,-0.635999999999999,1.2677
1079,0.0152000000000001,1.2112
1080,-0.123899999999999,1.5384
1081,-0.0274999999999999,1.5162
1082,-0.304500000000001,1.2611
1083,0.0180999999999969,1.6401
1084,0.1173,1.488
1085,-0.255800000000001,1.465
1086,-0.121300000000002,1.5541
1087,-0.0551999999999992,1.4435
1088,-0.117299999999998,1.3452
1089,-0.1333,1.3958
1090,-0.0594999999999999,1.1366
1091,0.0401999999999987,1.6151
1092,-0.0808,1.5025
1093,-0.0909000000000013,1.4959
1094,-0.095600000000001,1.6782
1095,-0.0973000000000006,1.567
1096,-0.179499999999999,-0.2356
1097,0.0353999999999992,1.7254
1098,-0.171999999999997,1.4885
1099,0.1365,1.7316
1100,-0.687899999999999,0.3483
1101,-0.325100000000003,1.3006
1102,0.0631000000000004,1.6889
1103,-0.3017,1.1427
1104,-0.0545000000000009,1.5604
1105,-0.0289999999999999,1.5918
1106,-0.338800000000003,1.2899
1107,-0.0960000000000001,1.373
1108,-0.0488,1.6273
1109,-0.223400000000002,1.4821
1110,0.580000000000002,1.6276
1111,-0.152000000000001,1.5635
1112,-0.272000000000002,1.1009
1113,-0.1112,1.5118
1114,-0.0479000000000021,1.4641
1115,0.5228,1.429
1116,-0.163599999999999,1.3773
1117,-0.108399999999998,1.5144
1118,0.106900000000001,1.6691
1119,0.0668000000000006,1.5808
1120,-0.000699999999998369,1.4258
1121,0.0449999999999982,1.5565
1122,-0.113699999999998,1.4785
1123,0.033100000000001,1.6032
1124,0.1098,1.5708
1125,0.00370000000000203,1.525
1126,-0.235399999999998,1.2694
1127,0.0569000000000006,1.737
1128,0.0195000000000007,1.6851
1129,-0.7841,1.8272
1130,-0.116200000000003,1.447
1131,-0.242599999999999,1.2941
1132,-0.1143,1.4913
1133,-0.026600000000002,1.5057
1134,0.0815000000000019,1.5984
1135,-0.1997,1.5106
1136,-0.0533000000000001,1.5951
1137,-0.144200000000001,1.5538
1138,-0.3916,1.2143
1139,-0.0616000000000021,1.5007
1140,-0.117099999999997,1.5956
1141,-0.025500000000001,0.1191
1142,-0.202200000000001,1.4883
1143,-0.111899999999999,1.5508
1144,-0.1089,-0.611700000000001
1145,-0.167400000000001,1.2916
1146,-0.049199999999999,1.4725
1147,-0.149699999999999,1.416
1148,-0.462399999999999,1.1151
1149,-0.276299999999999,1.1218
1150,0.0418999999999983,1.5943
1151,-0.0975000000000001,1.5087
1152,-0.2707,0.5656
1153,0.107900000000001,1.4373
1154,-0.00839999999999996,1.4118
1155,0.0701999999999998,1.581
1156,0.0741999999999994,1.7805
1157,0.49,0.0560000000000009
1158,0.00520000000000032,1.7448
1159,0.0149000000000008,1.6347
1160,0.0131000000000014,1.6527
1161,0.00609999999999999,1.5726
1162,-0.698900000000002,1.231
1163,-0.285699999999999,1.4187
1164,-0.116900000000001,1.426
1165,-0.0539000000000005,1.4467
1166,-0.1814,1.436
1167,-0.3017,1.1944
1168,-0.228899999999999,1.2982
1169,-0.0729000000000006,1.5929
1170,-0.0121000000000002,1.4867
1171,-0.0698000000000008,1.4353
1172,-0.0391999999999975,1.4793
1173,-0.0548000000000002,1.5346
1174,-0.0945999999999998,1.3806
1175,-0.093399999999999,1.441
1176,-0.0984000000000016,1.4014
1177,-0.0656999999999996,0.767599999999998
1178,-0.0709999999999997,1.2811
1179,-0.0618000000000016,1.4278
1180,0.1518,1.5497
1181,0.1258,1.6446
1182,0.0616000000000021,1.5619
1183,-0.133200000000002,1.5192
1184,-0.0347000000000008,1.5747
1185,0.0218000000000025,1.5218
1186,0.0177000000000014,1.5046
1187,-0.0318000000000005,1.5027
1188,0.1234,0.510400000000001
1189,-0.0408000000000008,1.5458
1190,-0.165399999999998,1.2383
1191,-0.040899999999997,1.6273
1192,-0.220800000000001,1.5806
1193,-0.357099999999999,1.4489
1194,-0.0632999999999981,1.3708
1195,0.171799999999999,1.3346
1196,-0.0279999999999987,1.4635
1197,-0.0192999999999977,1.4719
1198,-0.2407,1.5344
1199,-0.147600000000001,1.3843
1200,-0.113399999999999,1.4651
1201,0.000900000000001455,1.3773
1202,-0.277799999999999,1.4346
1203,-0.0456000000000003,1.4172
1204,-0.0714999999999968,1.5287
1205,-0.0142999999999986,1.5679
1206,0.0579999999999998,1.9951
1207,-0.139500000000002,1.5161
1208,-0.4666,1.2138
1209,-0.0177999999999976,1.5927
1210,0.00279999999999703,1.5763
1211,-0.342199999999998,1.423
1212,-0.0343000000000018,1.4182
1213,0.0066999999999986,1.6726
1214,-0.017199999999999,0.3338
1215,-0.381999999999998,1.1348
1216,-0.088000000000001,1.5368
1217,-0.499699999999999,0.989999999999998
1218,-0.117000000000001,1.5878
1219,-0.1243,1.5697
1220,-0.172500000000003,1.5656
1221,-0.0302000000000007,1.5114
1222,0.100899999999999,1.6994
1223,-0.201499999999999,1.4767
1224,-0.1205,1.4477
1225,-0.1584,1.4333
1226,-0.0958000000000006,1.5002
1227,-0.391800000000003,1.0832
1228,-0.104299999999999,1.6367
1229,-0.154699999999998,1.5581
1230,-0.197899999999997,1.5396
1231,-0.176199999999998,1.5247
1232,-0.0254000000000012,1.4499
1233,-0.374799999999999,0.414999999999999
1234,-0.302200000000001,1.6514
1235,-0.392800000000001,1.0236
1236,-0.265700000000001,1.2922
1237,-0.0347000000000008,1.4391
1238,0.032,1.5366
1239,-0.124199999999998,1.4155
1240,-0.0960999999999999,1.5108
1241,-0.1693,1.5266
1242,-0.0313999999999979,1.591
1243,0.0458999999999996,1.3079
1244,0.034399999999998,1.4806
1245,0.148000000000001,0.735999999999999
1246,0.0348999999999986,1.4667
1247,-0.0251000000000019,1.5304
1248,-0.0893999999999977,1.5586
1249,0.0593000000000004,1.4394
1250,-0.0578000000000003,1.4885
1251,-0.401499999999999,1.1771
1252,-0.000199999999999534,1.5031
1253,-0.1692,1.4864
1254,-0.106299999999997,1.437
1255,-0.152299999999997,1.3029
1256,-0.464699999999997,1.2202
1257,-0.122199999999999,1.4602
1258,-0.572599999999998,1.0803
1259,-0.0669000000000004,1.4998
1260,-0.306100000000001,1.1866
1261,0.0688000000000031,1.5806
1262,-0.0577000000000005,1.5365
1263,-1.1329,2.2006
1264,-0.0204999999999984,1.5756
1265,0.0677999999999983,1.6176
1266,-0.0836000000000006,1.4498
1267,-0.046400000000002,1.5401
1268,-0.355699999999999,1.2908
1269,0.164899999999999,1.5998
1270,0.103900000000001,1.1886
1271,-0.348700000000001,1.1165
1272,0.1092,1.1868
1273,-0.3323,1.5775
1274,-0.00370000000000203,1.4547
1275,-0.0167999999999999,1.5482
1276,0.0804000000000009,1.6455
1277,-0.0602,1.7576
1278,-0.1319,1.4931
1279,-0.0323999999999991,1.4866
1280,-0.333399999999997,1.1517
1281,-0.332900000000002,1.8218
1282,-0.348499999999998,1.0953
1283,-0.127000000000002,1.5391
1284,-0.154799999999998,1.457
1285,-0.196900000000003,1.491
1286,-0.1128,1.452
1287,-0.3611,1.2214
1288,-0.0980999999999987,0.271599999999999
1289,-0.1639,1.5098
1290,-0.142099999999999,1.4313
1291,-0.0700000000000003,1.5145
1292,-0.177399999999999,1.5749
1293,-0.468399999999999,1.0833
1294,0.00899999999999679,1.5295
1295,-0.0400000000000027,1.3572
1296,-0.1157,1.4102
1297,-0.00619999999999976,1.5005
1298,-0.1235,1.3327
1299,-0.0746000000000002,1.334
1300,-0.141599999999999,0.101799999999999
1301,-0.513400000000001,1.4811
1302,0.183199999999999,1.0565
1303,-0.0777999999999999,1.662
1304,-0.9131,-1.3724
1305,-0.3172,1.135
1306,-0.0842999999999989,1.5607
1307,-0.0243000000000002,1.5311
1308,0.058600000000002,1.5746
1309,-0.2483,1.5103
1310,0.0634000000000015,1.4894
1311,0.0147999999999975,1.5963
1312,-0.0171000000000028,1.5112
1313,-0.275200000000002,1.4897
1314,-0.101000000000003,1.5221
1315,-0.1128,1.4612
1316,-0.205200000000001,1.4213
1317,-0.104399999999998,1.5575
1318,-0.112199999999998,1.4864
1319,-0.448000000000002,1.1717
1320,-0.223400000000002,1.0825
1321,-0.0471000000000004,1.6261
1322,-0.0356000000000005,1.6457
1323,-0.173300000000001,1.2585
1324,-0.0531000000000006,1.2564
1325,0.0774999999999988,1.5935
1326,-0.0245999999999995,1.3792
1327,0.0164000000000009,1.408
1328,-0.1114,1.4122
1329,-0.104400000000002,1.5264
1330,-0.0862999999999996,1.3563
1331,0.370700000000001,1.5018
1332,-0.1844,1.4404
1333,0.139899999999997,1.6537
1334,0.00900000000000034,1.6161
1335,-0.5168,1.693
1336,-0.0424000000000007,1.5569
1337,0.00580000000000069,1.5416
1338,0.0183999999999997,1.4862
1339,-0.0135000000000005,1.5279
1340,-0.0870999999999995,1.5019
1341,-0.156700000000001,1.5388
1342,-0.0857000000000028,1.6163
1343,-0.0962999999999994,1.4617
1344,-0.133799999999999,1.4194
1345,-0.322699999999999,-0.7636
1346,-0.102599999999999,1.4953
1347,-0.0906999999999982,1.4953
1348,-0.0897000000000006,1.4965
1349,-0.821999999999999,-0.0548000000000002
1350,-0.0424000000000007,1.5739
1351,-0.0405999999999995,1.6187
1352,-0.118400000000001,1.4161
1353,0.00670000000000037,0.8398
1354,-0.0762,1.4806
1355,-0.0629999999999988,1.4826
1356,-0.473800000000001,1.0077
1357,-0.0796000000000028,1.4589
1358,-0.180900000000001,1.4159
1359,-0.543399999999998,1.0743
1360,0.0595999999999997,1.5865
1361,-0.301100000000002,1.3214
1362,-0.0443999999999996,1.3593
1363,-0.107700000000001,1.5444
1364,-0.1357,1.6131
1365,-0.00769999999999982,1.563
1366,-0.268999999999998,1.4744
1367,-0.427600000000002,1.295
1368,-0.180899999999999,-0.2872
1369,-0.0213000000000001,1.4496
1370,-0.132400000000001,1.47
1371,0.100100000000001,1.5389
1372,0.0498000000000012,1.556
1373,-0.199999999999999,1.3417
1374,0.0696999999999992,1.6326
1375,-0.112400000000001,1.4049
1376,-0.2288,1.5586
1377,-0.0469000000000008,0.809900000000001
1378,-0.292300000000001,1.3037
1379,-0.114800000000001,0.5372
1380,-0.271100000000001,1.2356
1381,0.024799999999999,1.3895
1382,-0.0555000000000021,1.4324
1383,0.143799999999999,1.4798
1384,-0.0338999999999992,1.3592
1385,0.0141999999999989,1.7366
1386,-0.497600000000002,1.3103
1387,-0.516199999999998,0.9831
1388,-0.0201999999999991,1.5852
1389,0.1861,1.3633
1390,-0.373699999999999,1.1454
1391,-0.119699999999998,1.4605
1392,-0.197900000000001,1.269
1393,0.0122,1.5114
1394,-0.430000000000003,1.228
1395,-0.0226000000000006,1.4504
1396,-0.0704999999999991,1.3351
1397,-0.0470000000000006,1.3912
1398,-0.0151000000000003,1.6753
1399,-0.0858999999999988,1.5409
1400,-0.0625,1.5002
1401,-0.0556000000000019,1.4482
1402,-0.157399999999999,1.3749
1403,0.0746000000000002,1.4217
1404,-0.0186000000000028,1.497
1405,-0.0750999999999991,1.4017
1406,-0.093,1.4674
1407,-0.0216999999999992,1.4481
1408,0.0625,1.5551
1409,-0.0137999999999998,1.4416
1410,-0.0858000000000025,1.4619
1411,-0.0456000000000003,1.4557
1412,-0.384799999999998,1.0776
1413,-0.0620000000000012,1.4091
1414,-0.201499999999999,1.2783
1415,-0.0632000000000001,1.4637
1416,-0.779599999999999,1.6448
1417,-0.294,1.1134
1418,-0.0684000000000005,1.2864
1419,-0.0304000000000002,1.4934
1420,0.00459999999999994,1.6052
1421,-0.245200000000001,1.2657
1422,0.0139999999999993,1.714
1423,-0.3888,1.11
1424,0.303599999999999,-0.1374
1425,-0.1273,1.7696
1426,-0.0274000000000001,1.5789
1427,-0.00979999999999848,1.5611
1428,-0.0967999999999982,1.5962
1429,-0.0497999999999976,1.5174
1430,0.0690999999999988,1.8108
1431,-0.0452000000000012,1.4271
1432,-0.492799999999999,-0.3835
1433,0.136400000000002,1.6547
1434,0.0766999999999989,1.6119
1435,-0.841299999999999,-1.1504
1436,-0.322800000000001,1.1453
1437,-0.0592000000000006,1.6004
1438,-0.0823,1.5369
1439,0.0605000000000011,1.3655
1440,-0.423400000000001,1.341
1441,-0.418700000000001,1.2968
1442,-0.0436999999999976,1.5862
1443,-0.221800000000002,1.5757
1444,0.241400000000001,0.766499999999999
1445,0.142700000000001,1.6035
1446,0.1251,1.5482
1447,0.123699999999999,1.6221
1448,-0.0722000000000023,1.5512
1449,-0.0306999999999995,1.577
1450,-0.226599999999999,1.2351
1451,-0.0793999999999997,1.3582
1452,-0.130199999999999,1.5596
1453,-0.0556000000000019,1.4757
1454,-0.0208000000000013,1.3963
1455,-0.101099999999999,1.2733
1456,-0.1523,1.4826
1457,-0.119700000000002,1.4644
1458,-0.053799999999999,1.5185
1459,-0.00179999999999936,1.5208
1460,-0.0991,1.4413
1461,-0.192,1.5391
1462,-0.0283000000000015,1.5402
1463,-0.1465,1.5322
1464,-0.401,1.1009
1465,-1.4944,1.3694
1466,0.174299999999999,1.5639
1467,-0.260200000000001,1.3871
1468,-0.0561000000000007,1.5159
1469,-0.349899999999998,1.1826
1470,0.0960999999999999,1.5258
1471,-0.8902,0.0929000000000002
1472,-0.432600000000001,0.933199999999999
1473,-0.441700000000001,-0.6877
1474,-0.1523,1.4388
1475,-0.1647,1.4166
1476,0.00930000000000142,1.6223
1477,-0.281599999999999,0.335899999999999
1478,0.0942000000000007,1.6526
1479,0.2735,0.630000000000001
1480,-0.0621999999999989,1.4311
1481,0.0807000000000002,1.6499
1482,0.0771999999999977,1.607
1483,0.1835,1.1566
1484,-0.0789999999999971,1.5526
1485,0.0504999999999995,1.674
1486,0.0669000000000004,1.5556
1487,0.0579000000000001,1.6537
1488,0.110099999999999,1.845
1489,-0.188499999999999,1.474
1490,0.00819999999999865,1.4759
1491,0.0149000000000008,1.5
1492,0.1922,0.817299999999999
1493,-0.0317000000000007,1.5353
1494,0.0472000000000001,1.6367
1495,-0.0688000000000031,1.5743
1496,-0.0511999999999979,1.5719
1497,-0.0378999999999969,1.607
1498,-0.1297,1.346
1499,-0.108499999999999,1.0036
1500,-0.0466999999999977,1.635
1501,-0.304500000000001,1.8528
1502,0.154000000000002,0.782299999999999
1503,0.0443999999999996,1.5309
1504,-0.0960999999999999,1.3825
1505,-0.4214,-0.0762
1506,-0.178700000000001,1.3055
1507,-0.027000000000001,1.6007
1508,-0.0237999999999978,1.5754
1509,-0.1816,1.526
1510,0.122999999999999,0.6076
1511,0.124700000000001,1.6162
1512,0.1142,1.6437
1513,-0.0597999999999992,1.6217
1514,-0.161899999999999,1.4486
1515,-0.135300000000001,1.3815
1516,0.0622000000000007,1.5786
1517,-0.200100000000003,1.5399
1518,-0.212399999999999,1.2766
1519,-0.0838999999999999,1.3956
1520,-0.0839000000000034,1.5162
1521,0.0878000000000014,1.3292
1522,-0.0236000000000018,1.4436
1523,-0.0417999999999985,1.5488
1524,0.0676999999999985,1.6345
1525,0.138300000000001,1.5935
1526,0.0411999999999999,0.276
1527,0.0306999999999995,1.5057
1528,-0.4764,1.1083
1529,-0.258099999999999,1.3869
1530,0.0595999999999997,1.643
1531,-0.0244,1.5923
1532,0.0344999999999978,1.6298
1533,-0.213200000000001,1.4458
1534,-0.7852,-1.5536
1535,0.0105000000000004,1.5616
1536,0.0103000000000009,1.4611
1537,-0.124000000000002,1.4061
1538,0.175700000000001,0.423
1539,0.0842999999999989,1.584
1540,0.266999999999999,1.4598
1541,0.1913,1.9734
1542,0.1066,1.6648
1543,0.0359000000000016,1.5666
1544,0.1418,1.749
1545,-0.00510000000000232,1.5611
1546,0.0250999999999983,1.5649
1547,-0.4175,1.115
1548,-0.121200000000002,1.3554
1549,-0.1721,1.5403
1550,-0.2911,1.2756
1551,0.123899999999999,1.3773
1552,0.137999999999998,1.4528
1553,-0.322300000000002,1.2015
1554,-0.070999999999998,1.4317
1555,-0.0402999999999984,1.4789
1556,-0.0259999999999998,1.5312
1557,-0.0710999999999977,1.4749
1558,-0.1295,1.126
1559,-0.180600000000002,1.2269
1560,-0.0451000000000015,1.6202
1561,0.0628000000000029,1.5758
1562,0.0648999999999997,1.6725
1563,-0.0245999999999995,1.5256
1564,-0.0230999999999995,1.5661
1565,0.122900000000001,0.864599999999999
1566,-0.0199999999999996,1.4396
1567,0.0178000000000011,1.5397
1568,-0.0595999999999997,1.5046
1569,-0.0482000000000014,1.5232
