RunningID,Ra,Dec,X,Y,Flux1,dFlux1,Flux2,dFlux2,Flux3,dFlux3,Class,Mag1,dMag1,Mag2,dMag2,Mag3,dMag3,StarID,MJD,FieldId
439810.0,10891.5,8341.68,2428.12,171.137,4027.12,243.427,5928.66,348.608,4.72149,-0.521225,1.0,17.5731,0.0765241,17.5245,0.0656298,17.47,0.0638421,300103,57268.1596647,3
439802.0,9211.21,8340.94,8741.99,173.933,13570.7,246.128,19094.7,350.079,4.7187,-0.519864,-2.0,16.1822,0.0216022,16.2054,0.0196918,16.2002,0.0199057,300104,57268.1596647,3
439806.0,12349.6,8342.8,3473.34,171.188,5404.19,242.891,7189.38,347.188,4.72392,-0.522402,-1.0,17.1844,0.0535121,17.2051,0.0487985,17.2607,0.0524323,300105,57268.1596647,3
439753.0,11580.3,8340.96,6259.97,173.369,9735.63,245.807,13656.8,350.921,4.72264,-0.521783,-2.0,16.5448,0.0300695,16.566,0.0274129,16.5641,0.0278989,300106,57268.1596647,3
439900.0,6284.66,8344.1,1559.53,165.489,2365.91,237.18,3080.59,341.253,4.71385,-0.517479,-1.0,18.0537,0.115213,18.1019,0.108844,18.1809,0.120273,300107,57268.1596647,3
439993.0,2052.08,8344.82,1465.89,163.009,2340.36,234.837,3338.97,338.151,4.70685,-0.514019,-1.0,18.121,0.120736,18.1137,0.108946,18.0934,0.109957,300108,57268.1596647,3
439815.0,8897.56,8341.28,6566.64,172.96,11232.0,245.443,17504.0,349.803,4.71818,-0.519609,1.0,16.4929,0.0285975,16.4108,0.0237257,16.2946,0.0216976,300109,57268.1596647,3
439814.0,8906.15,8338.29,5256.4,172.294,8428.04,244.386,12044.1,348.282,4.71819,-0.51962,-1.0,16.7345,0.0355884,16.7226,0.0314829,16.7005,0.0313966,300110,57268.1596647,3
439875.0,11692.2,8343.35,1705.98,170.735,2797.99,242.961,4112.51,348.145,4.72283,-0.52187,1.0,17.9563,0.108661,17.9198,0.0942793,17.8672,0.0919134,300111,57268.1596647,3
439880.0,10744.8,8343.41,1886.74,167.655,2993.9,239.758,4150.36,345.32,4.72125,-0.521103,-1.0,17.8469,0.096478,17.8464,0.0869484,17.8572,0.0903363,300112,57268.1596647,3
439797.0,11741.0,8341.94,5291.04,172.619,7926.93,244.69,10905.3,349.512,4.72291,-0.521911,-2.0,16.7274,0.0354221,16.7892,0.0335148,16.8083,0.0347978,300113,57268.1596647,3
439824.0,6637.69,8342.54,2836.4,166.18,4573.49,238.027,6352.1,342.145,4.71443,-0.517769,-1.0,17.4043,0.0636118,17.3863,0.0565073,17.3951,0.0584816,300114,57268.1596647,3
439902.0,6309.87,8343.96,1879.99,165.563,2821.29,237.234,3762.65,341.322,4.71389,-0.5175,-1.0,17.8508,0.0956165,17.9108,0.0912966,17.9637,0.0984908,300115,57268.1596647,3
439847.0,5255.04,8343.32,1538.7,163.522,2344.96,235.724,3082.71,340.385,4.71214,-0.516641,-1.0,18.0683,0.115385,18.1116,0.109142,18.1801,0.119884,300116,57268.1596647,3
439817.0,3185.62,8338.78,23320.4,175.73,37364.9,248.84,52466.9,352.423,4.70871,-0.514956,-1.0,15.1169,0.00818152,15.1058,0.00723075,15.1027,0.00729298,300117,57268.1596647,3
439816.0,3179.4,8331.57,3925.98,164.861,6539.01,236.51,9471.75,340.128,4.7087,-0.514961,-1.0,17.0514,0.0455926,16.9982,0.0392702,16.9614,0.0389886,300118,57268.1596647,3
440027.0,492.438,8340.59,8675.67,168.303,14057.0,240.48,19728.1,343.286,4.70427,-0.512745,-2.0,16.1905,0.0210627,16.1672,0.0185744,16.1647,0.0188929,300119,57268.1596647,3
439876.0,11841.8,8344.23,2314.84,170.494,3528.22,242.088,4610.11,346.391,4.72308,-0.52199,-1.0,17.6249,0.0799675,17.6681,0.0744978,17.7432,0.0815795,300120,57268.1596647,3
439872.0,12528.0,8344.42,1970.77,170.289,3107.35,241.908,4256.6,346.278,4.72422,-0.522544,-1.0,17.7996,0.0938158,17.806,0.0845252,17.8298,0.088326,300121,57268.1596647,3
439936.0,10361.6,8344.04,4409.3,168.019,7031.92,240.561,9881.69,346.686,4.72061,-0.520792,-1.0,16.9253,0.0413726,16.9193,0.037143,16.9154,0.0380918,300122,57268.1596647,3
